Email,Status
"অবিশ্বাস্য সুযোগ! এখনই ১০০০০ টাকা পুরস্কার পেতে লিঙ্কে ক্লিক করুন।",spam
"আপনার ক্রেডিট কার্ডের সীমা বাড়াতে এখনই আবেদন করুন এবং অবিশ্বাস্য অফার পান।",spam
"ফ্রি মোবাইল রিচার্জ পেতে এখনই এই লিঙ্কে ক্লিক করুন।",spam
"ফ্রি গিফট কার্ড পেতে আমাদের অনলাইন সার্ভে পূরণ করুন এবং জিতুন।",spam
"অবিশ্বাস্য ডিসকাউন্ট! এখনই ৭৫% ছাড়ে শপিং করুন।",spam
"আপনার ব্যাঙ্ক অ্যাকাউন্টের নিরাপত্তা নিশ্চিত করতে এখনই পাসওয়ার্ড আপডেট করুন।",spam
"ফ্রি মোবাইল ডেটা পেতে লিঙ্কে ক্লিক করুন এবং অফার গ্রহণ করুন।",spam
"আপনার অ্যাকাউন্ট পুনরুদ্ধার করতে লিঙ্কে ক্লিক করুন এবং পুরস্কার পান।",spam
"অবিশ্বাস্য অফার! এখনই ১০০% ক্যাশব্যাক পেতে লিঙ্কে ক্লিক করুন।",spam
"আপনার মোবাইল নম্বর যাচাই করতে এই লিঙ্কে ক্লিক করুন।",spam
"ফ্রি মোবাইল মিনিট পেতে আমাদের বিশেষ অফারে অংশগ্রহণ করুন।",spam
"অবিশ্বাস্য ডিসকাউন্ট! ৮০% ছাড়ে এখনই শপিং করুন।",spam
"আপনার ক্রেডিট কার্ডের পয়েন্ট ব্যবহার করতে এখনই লগইন করুন।",spam
"ফ্রি ক্যাশব্যাক পেতে আমাদের অফারে অংশগ্রহণ করুন এবং পুরস্কার উপভোগ করুন।",spam
"আপনার ব্যাঙ্ক অ্যাকাউন্ট আপডেট করতে এখনই লগইন করুন।",spam
"অবিশ্বাস্য সুযোগ! ৭৫% ছাড়ে শপিং করুন এবং আমাদের অফার গ্রহণ করুন।",spam
"ফ্রি মোবাইল ডেটা পেতে লিঙ্কে ক্লিক করুন এবং পুরস্কার জিতুন।",spam
"আপনার পাসওয়ার্ড পুনরুদ্ধার করতে এখনই লিঙ্কে ক্লিক করুন।",spam
"অবিশ্বাস্য অফার! এখনই ১০০০০ টাকা পুরস্কার পেতে অংশ নিন।",spam
"ফ্রি মোবাইল রিচার্জ পেতে এখনই এই লিঙ্কে ক্লিক করুন।",spam
"আপনার ক্রেডিট কার্ডের সীমা বাড়ানোর জন্য এখনই আবেদন করুন।",spam
"অবিশ্বাস্য ডিসকাউন্ট! ৭০% ছাড়ে এখনই শপিং করুন।",spam
"আপনার ব্যাঙ্ক অ্যাকাউন্টের নিরাপত্তা নিশ্চিত করতে এখনই পাসওয়ার্ড আপডেট করুন।",spam
"ফ্রি গিফট পেতে আমাদের অফারে অংশগ্রহণ করুন এবং পুরস্কার পান।",spam
"ফ্রি মোবাইল ডেটা পেতে লিঙ্কে ক্লিক করুন এবং পুরস্কার পান।",spam
"অবিশ্বাস্য অফার! এখনই ১০০০০ টাকা পুরস্কার পেতে অংশ নিন।",spam
"ফ্রি ক্যাশব্যাক পেতে এখনই এই লিঙ্কে ক্লিক করুন এবং পুরস্কার উপভোগ করুন।",spam
"আপনার মোবাইলের ফ্রি রিচার্জ পেতে লিঙ্কে ক্লিক করুন।",spam
"অবিশ্বাস্য ডিসকাউন্ট! ৭৫% ছাড়ে আমাদের প্রোডাক্ট কিনুন।",spam
"ফ্রি মোবাইল মিনিট পেতে আমাদের অফারে অংশগ্রহণ করুন।",spam
